3,5.539355547524602,Mc
5,5.53021460114657,Mc
4,5.429910385775572,Mc
6,5.336929274635792,Mc
20,5.327980127401712,Mc
15,5.268217107342998,Mc
7,5.260418941256702,Mc
8,5.229733156116501,Mc
30,5.215168338852497,Mc
0,5.107963193867958,Mc
9,5.1030881393779595,Mc
14,5.093841103042722,Mc
11,5.09025372502488,Mc
16,5.076165496555079,Mc
13,5.0760658153300735,Mc
50,5.0670673549457135,Mc
25,5.062565793511309,Mc
18,5.059607653970316,Mc
2002,5.0450069654195175,Mc
17,5.038171506922096,Mc
2003,5.00904148003692,Mc
19,4.990139763355324,Mc
21,4.977649495397163,Mc
100,4.960951157643773,Mc
40,4.955809455280537,Mc
22,4.951448191900743,Mc
23,4.9437653163506265,Mc
2001,4.8819258241743455,Mc
24,4.879685710922277,Mc
2000,4.873478392453358,Mc
60,4.856239433839861,Mc
27,4.809856715056507,Mc
26,4.80739611650885,Mc
28,4.80374109537313,Mc
70,4.774204251836677,Mc
90,4.740932293096205,Mc
29,4.735870528548518,Mc
80,4.722876897666353,Mc
1999,4.713406516259645,Mc
31,4.708554013465233,Mc
х,4.706613289519351,Mo-pg
35,4.693582292953941,Mc
1998,4.675158141159051,Mc
200,4.6651739202524505,Mc
1996,4.6018920847082425,Mc
300,4.598811616710421,Mc
1995,4.593998329129338,Mc
45,4.579959512340496,Mc
1997,4.573559598628609,Mc
500,4.5477588060030945,Mc
32,4.540634430027685,Mc
37,4.531532289175426,Mc
36,4.499902546170912,Mc
34,4.478732031058152,Mc
38,4.468487820419681,Mc
1991,4.45661477306678,Mc
1994,4.454812431049906,Mc
33,4.451465250844325,Mc
1993,4.450062942613026,Mc
150,4.440692381053906,Mc
42,4.437523385698869,Mc
05,4.432433654962783,Mc
75,4.4278752488209765,Mc
09,4.425057552354753,Mc
1992,4.406049859144901,Mc
48,4.392151249628343,Mc
39,4.388444130038677,Mc
52,4.3820849081803415,Mc
41,4.378952765108714,Mc
43,4.366363637800694,Mc
400,4.350581986105456,Mc
1990,4.348279910067005,Mc
46,4.346500741327576,Mc
55,4.342200760834852,Mc
47,4.338039607116617,Mc
06,4.329966304417841,Mc
56,4.326433167759168,Mc
08,4.323435437258883,Mc
51,4.3135473949556875,Mc
49,4.298877193075878,Mc
44,4.2898311582394975,Mc
57,4.283487992974839,Mc
65,4.276632209419761,Mc
1000,4.2715773184224926,Mc
58,4.270516769710099,Mc
54,4.269666462082809,Mc
53,4.2595486113423755,Mc
600,4.253848551462061,Mc
120,4.24963529648436,Mc
95,4.2465044267216685,Mc
250,4.231665063903238,Mc
000,4.225348792585812,Mc
1989,4.21678160992767,Mc
59,4.190783013115308,Mc
85,4.166109501779171,Mc
1988,4.148751941127592,Mc
1917,4.147907831081676,Mc
64,4.143662494423159,Mc
72,4.139087921705764,Mc
98,4.121490869804474,Mc
62,4.120291988485776,Mc
1941,4.118487438180728,Mc
1937,4.117884251303344,Mc
96,4.10501986348092,Mc
800,4.100645637476049,Mc
76,4.094637827687198,Mc
1985,4.084979286947268,Mc
1986,4.07309814983109,Mc
700,4.068050113741667,Mc
68,4.064651861020394,Mc
1980,4.0570807670601585,Mc
1987,4.05534149968989,Mc
63,4.054643837721539,Mc
1945,4.051138617063962,Mc
67,4.041530727464088,Mc
1918,4.033908146394983,Mc
1984,4.026894313412109,Mc
97,4.026522007789734,Mc
095,4.026522007789734,Mc
78,4.018249481823744,Mc
61,4.012132557014062,Mc
1968,4.010589768599781,Mc
91,4.007876630482348,Mc
73,4.00161077633849,Mc
74,4.00003008494145,Mc
81,3.9984436193164417,Mc
130,3.9976482079550806,Mc
93,3.9968513371225134,Mc
1975,3.991635728697109,Mc
1939,3.989612928198594,Mc
71,3.9855388412680792,Mc
180,3.9822518285522253,Mc
1979,3.9776911763302443,Mc
69,3.9751832127759528,Mc
1938,3.9747638071596754,Mc
92,3.973082122650255,Mc
1970,3.9722388321291717,Mc
82,3.9645746129577395,Mc
66,3.963283989476245,Mc
1974,3.962852927920357,Mc
1960,3.962852927920357,Mc
1950,3.958082795790437,Mc
1940,3.957646538112464,Mc
1957,3.95281855579808,Mc
83,3.9519349451536883,Mc
89,3.9465951916329836,Mc
99,3.9465951916329836,Mc
94,3.946147234417504,Mc
1953,3.943900491269569,Mc
1956,3.943900491269569,Mc
1943,3.9434497444912733,Mc
1942,3.942094690406307,Mc
1978,3.9393718320708335,Mc
1972,3.938916358005065,Mc
160,3.938003974304152,Mc
1967,3.938003974304152,Mc
1983,3.9361734363700123,Mc
140,3.934335150104067,Mc
86,3.9334130807939953,Mc
1964,3.9334130807939953,Mc
1982,3.9324890496328493,Mc
87,3.928773138348081,Mc
77,3.926434444048673,Mc
110,3.9254954285868453,Mc
1966,3.9250251583926508,Mc
1949,3.9202942349010375,Mc
1976,3.919818295695155,Mc
1973,3.919341834339737,Mc
1977,3.917909305887824,Mc
1965,3.917430744426834,Mc
1946,3.9140659668060636,Mc
1981,3.913099794034043,Mc
1948,3.906275722379812,Mc
350,3.905292042498558,Mc
1944,3.9023275635348194,Mc
1961,3.9018315103890515,Mc
125,3.895330723191451,Mc
84,3.891789572094911,Mc
1958,3.885135548866388,Mc
1969,3.8825489153599984,Mc
1936,3.8778537941516187,Mc
3000,3.874166614486179,Mc
79,3.8725767610380615,Mc
1947,3.87044786225594,Mc
1962,3.869379486607914,Mc
1920,3.869379486607914,Mc
1935,3.859643959793835,Mc
2010,3.859643959793835,Mc
1922,3.8579999408644152,Mc
1500,3.8579999408644152,Mc
1971,3.8563496748562938,Mc
1959,3.853585219424682,Mc
1955,3.8530302104265868,Mc
1921,3.8480029512850633,Mc
900,3.8406370496475297,Mc
1930,3.840065233262219,Mc
1954,3.830812271127314,Mc
1934,3.8267012717042377,Mc
1963,3.8267012717042377,Mc
450,3.8165523477496213,Mc
1919,3.8104696925498054,Mc
1952,3.807396116508851,Mc
88,3.79741189560225,Mc
1929,3.796780194426289,Mc
1928,3.794244161048271,Mc
хх,3.792332370072975,Momsg
170,3.7891272301977637,Mc
105,3.788483353902058,Mc
1905,3.7839492912832875,Mc
1933,3.7787088719607484,Mc
2006,3.7760647573585215,Mc
1932,3.774071053098659,Mc
1924,3.772068154167108,Mc
1951,3.767358485435592,Mc
80,3.7529150575433188,Mo-pg
1914,3.747991828507906,Mc
1925,3.745864667609293,Mc
220,3.7408603959878706,Mc
1923,3.726236304479138,Mc
1200,3.72099927052247,Mc
пятеро,3.71569831303923,Mc--n
1927,3.7095597729357994,Mc
1931,3.687364714395295,Mc
1913,3.669940822478555,Mc
5000,3.6631148354854,Mc
103,3.655305133856936,Mc
101,3.654428656300307,Mc
1926,3.642870495605588,Mc
2008,3.640158970781302,Mc
2007,3.636517066991605,Mc
104,3.6300693104408626,Mc
107,3.628209374056739,Mc
102,3.6254044483846917,Mc
115,3.6225812890483127,Mc
108,3.6197396574365888,Mc
135,3.6187883000311736,Mc
240,3.617834854023851,Mc
ii,3.6120697983700616,Mo
1912,3.603276133852926,Mc
106,3.6003048943371603,Mc
111,3.5993099466353247,Mc
ii,3.5993099466353247,Mpmsg----y
190,3.596311353720104,Mc
i,3.5943007275274703,Mpmsg----y
1911,3.593291912946325,Mc
1900,3.592280749551463,Mc
1915,3.5912672263799106,Mc
i,3.5902513323917624,Mo
850,3.5892330564694577,Mc
124,3.583072747764639,Mc
2500,3.5778715540788313,Mc
тридцатый,3.5757735090231395,Mo-pg
1910,3.570483620456619,Mc
112,3.567278480581407,Mc
1906,3.561883448694701,Mc
128,3.5607963530534867,Mc
270,3.5597065294404264,Mc
ii,3.5597065294404264,Mpmsn----y
320,3.557518643292251,Mc
230,3.5464107620384935,Mc
двадцатый,3.5452841868752394,Momsg
145,3.5396070539835485,Mc
xix,3.538462667334811,Mo--l
154,3.537315257203964,Mc
134,3.5350113022943996,Mc
118,3.5291973669817844,Mc
122,3.5291973669817844,Mc
109,3.524489521618828,Mc
шестидесятый,3.524489521618828,Mo-pg
i,3.5197300824028512,Mpmsn----y
1812,3.5173306592723965,Mc
280,3.516125958134026,Mc
750,3.513706484010613,Mc
126,3.5100518104218326,Mc
пол,3.5063661208448695,Mc
70,3.5014027013133195,Mo-pa
1916,3.5001529321576124,Mc
127,3.5001529321576124,Mc
116,3.4976425524400128,Mc
123,3.4976425524400128,Mc
155,3.495117577409509,Mc
xx,3.490023155569821,Mo--l
131,3.490023155569821,Mc
114,3.4887401576443935,Mc
175,3.4874533582380773,Mc
260,3.4861627347565824,Mc
семидесятый,3.483569924178303,Mo-pg
1907,3.483569924178303,Mc
десятый,3.480961541070775,Momsg
129,3.479651451142457,Mc
113,3.4783373972446263,Mc
117,3.4783373972446263,Mc
144,3.4756973010784176,Mc
167,3.4756973010784176,Mc
1903,3.4743712100270248,Mc
1600,3.4743712100270248,Mc
138,3.4730410574346777,Mc
136,3.4690259796978413,Mc
четыреста,3.4690259796978413,Mc--n
девяностый,3.4663284897716107,Mo-pg
1800,3.4649734356866446,Mc
4000,3.4649734356866446,Mc
360,3.4595105399851422,Mc
147,3.4581340111563392,Mc
шестеро,3.455367794913187,Mc--n
650,3.453978051385181,Mc
1904,3.4525838463935763,Mc
1902,3.4525838463935763,Mc
1908,3.4497819367915734,Mc
210,3.446961832843925,Mc
1909,3.4296454733449018,Mc
iii,3.4252063088151568,Mo
142,3.4252063088151568,Mc
132,3.4161894904957815,Mc
158,3.4146683173752486,Mc
133,3.4131417974137763,Mc
143,3.4100725656860997,Mc
00,4.410995614879278,Mc
01,4.989856162302909,Mc
02,4.704663854152118,Mc
03,4.730822662530679,Mc
04,4.5998077054083275,Mc
07,4.3761310444266215,Mc
1,5.733953400151218,Mc
10,5.487685263689441,Mc
12,5.23240760647678,Mc
2,5.6522208739487745,Mc
2004,5.066150369188705,Mc
2005,5.160455112176842,Mc
два,6.008579796837242,Mc
оба,5.26360250396227,Mc
сто,4.941958952170507,Mc
три,5.673187977976292,Mc
двое,4.869058460735046,Mc
мало,5.310807601052765,Mc
один,5.441581300775226,Mc
пять,5.353556557195747,Mc
семь,4.901533606308385,Mc
трое,4.6551299797985415,Mc
много,5.867046654775442,Mc
сорок,4.852252004311969,Mc
шесть,4.959823457366738,Mc
восемь,4.786481249242607,Mc
двести,4.421321984149757,Mc
девять,4.561122767561076,Mc
десять,5.176332435553339,Mc
немало,4.573030809470499,Mc
триста,4.278512727314484,Mc
тысяча,3.938003974304152,Mc
четыре,5.276003556260191,Mc
немного,4.260201522237441,Mc
полтора,4.693341708801226,Mc
пятьсот,4.077426149056823,Mc
сколько,5.386481085462544,Mc
столько,4.88518712472084,Mc
четверо,4.208042018556814,Mc
двадцать,5.100300074196872,Mc
тридцать,4.880989508004477,Mc
девяносто,4.040449944288545,Mc
несколько,5.645206867168225,Mc
пятьдесят,4.716383500373421,Mc
семьдесят,4.248519717956994,Mc
двенадцать,4.459373083271887,Mc
пятнадцать,4.6280229415654,Mc
семнадцать,3.9183873405887057,Mc
тринадцать,3.8451846773982505,Mc
шестьдесят,4.301653514287249,Mc
восемьдесят,4.186165544530369,Mc
одиннадцать,4.230269365384701,Mc
шестнадцать,4.037554637019131,Mc
восемнадцать,4.1047088756538805,Mc
четырнадцать,3.999634011515089,Mc
е,4.448937826745658,Mo
го,4.800055052324847,Mo
один,5.077525518576054,Mo
пятый,4.547983073749831,Mo
второй,5.623166248357229,Mo
первый,6.015320286033239,Mo
третий,5.301831386384078,Mo
шестой,4.334755011344926,Mo
восьмой,3.944350770710531,Mo
девятый,4.070076374720141,Mo
седьмой,4.355848353975332,Mo
четвертый,4.441552654326754,Mo
